pathway	GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10	0.103984859929993	0.166805981848543	0.139462237418455	0.0494836425557457	0.06338390301885	0.0688477395357792	0.113868804529012	0.076373488756781	0.129013468647262	0.092796164286766	0.0790637413624258	0.0929512458823776	0.162864848926162	0.147388562045489	0.105131083606583	0.143388217828981	0.12862717860308	0.108500394600371	0.100637934825456	0.0651239624018872	0.107456917292803	0.16237122720499	0.147629018335901	0.140923885408407	0.151695296346448	0.102843287961727	0.143755928093135	0.196238926920963	0.171518527753532	0.138434565617984	0.169143171839234	0.225430596219546	0.130147246398171	0.121657225190028	0.0494547702331831
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.174688500484974	0.219113091169144	0.168612563299475	0.144903383542257	0.173601053208455	0.148417868701097	0.194636191662634	0.152084907083265	0.183772443285867	0.200498196869172	0.142167216186151	0.178022940705831	0.192508741975401	0.196838238292462	0.147680656904377	0.195725767579602	0.186927272752078	0.23196643621216	0.176645739386493	0.153373719443164	0.197654755473493	0.226078015166374	0.223583287870359	0.208486132150286	0.238025222026547	0.169210735098348	0.217832061770264	0.24318539341679	0.232557716654717	0.217867907080432	0.249553794384504	0.288920080514595	0.230821871457448	0.22716900447235	0.167155962078659
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.171865853292322	0.173599296422756	0.194939731840329	0.165456110012737	0.175187005383805	0.154045937547554	0.147783485841279	0.142521476621659	0.178415423164827	0.177610696344302	0.182884597866841	0.1592748909064	0.206573075067276	0.171628002789471	0.17302182027869	0.223802819416861	0.210221557613854	0.186041123824211	0.198520223024542	0.173760941982247	0.162284218536567	0.182012958691375	0.19402482623361	0.173064190651293	0.202174490595062	0.164143927831049	0.196479673142517	0.192408536290138	0.192775555536249	0.18730371143686	0.202483322687433	0.232410501999286	0.188093135017906	0.195070227078507	0.150534408838386
REACTOME_IRAK1_RECRUITS_IKK_COMPLEX	0.233022269629517	0.262679365073311	0.32472476384298	0.175486810165395	0.232559688749169	0.233703512204212	0.228640534705568	0.23557007715505	0.226517763337318	0.256230912693919	0.225536573399163	0.246206644618611	0.290186027636435	0.315760441886906	0.295876617051021	0.279151293905437	0.252386492693759	0.262688777550293	0.257438399393756	0.228114939715208	0.236654342617407	0.222561982993384	0.306607602966579	0.27875958365657	0.239212959288948	0.232893421189299	0.297189785602628	0.338284454334626	0.326957613550275	0.257984215979356	0.302199527712519	0.353880792154489	0.293825140760794	0.247712810380649	0.193602531625186
REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1	0.167525588431949	0.173797522279988	0.223092529262712	0.144192821732237	0.164591668712795	0.173754062719073	0.123044441893078	0.183058694376458	0.154112360645034	0.152075150021775	0.194505118582252	0.141998896593178	0.218624494098083	0.190397580603574	0.174789952011542	0.20506407334025	0.194947269385339	0.158844683987491	0.178854659080742	0.177416114399252	0.135050143224266	0.152088540726239	0.201864031602385	0.179075038666331	0.157713172493981	0.174597914951258	0.203805000141623	0.212180574773198	0.208897282821491	0.152646406562296	0.179138956158257	0.222399505082359	0.172966547009379	0.176710733704095	0.143965460267714
REACTOME_IRAK2_MEDIATED_ACTIVATION_OF_TAK1_COMPLEX	0.159057147464132	0.2140024374886	0.284096435502543	0.134360275052223	0.196333232643594	0.164245436625519	0.202958456964013	0.213137607103297	0.190756883675103	0.207763067120035	0.176694394199505	0.224243357404672	0.193411422061534	0.246473745175576	0.200633432703132	0.199511690994804	0.197087106298563	0.188541746582832	0.180931835895847	0.172458789693393	0.149300062802298	0.171921300031322	0.237615536107771	0.214652668017365	0.199492977261037	0.194324969200846	0.20834851469098	0.262371324312597	0.257514945119946	0.141508642179856	0.290986256132034	0.269341048642058	0.248711029703709	0.215537058020355	0.18499036038299
REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX_WITHIN_TLR4_COMPLEX	0.147789920329271	0.153806072371281	0.202085652074322	0.134696854421411	0.166898767072242	0.148476454906002	0.110944363017882	0.174975736749509	0.14834532414772	0.140040342264941	0.177836937663711	0.144561376959077	0.176714938651309	0.157531133711714	0.135381852830116	0.180978502027519	0.169565320140593	0.129889731232539	0.140163748218423	0.156865897518724	0.0981330663944174	0.134218224581281	0.172932612802352	0.152574936576223	0.146882152603364	0.154863537003292	0.166977650861383	0.177834725404061	0.181869779581841	0.107372524631657	0.176498516005233	0.184134634483694	0.163384851659369	0.177125794636081	0.148774776015587
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	0.20982905158203	0.215057424959146	0.263040328728893	0.213750800844808	0.23594323273983	0.141497752258751	0.326469545070218	0.277249683081832	0.204118954565904	0.262841216057566	0.24588842108914	0.241693000546473	0.263461232703979	0.316139861143318	0.293659630445666	0.18626431528419	0.199176400099494	0.188501356301669	0.233050013920933	0.218290324119485	0.216210560749358	0.13767493457574	0.284951800454458	0.25707453342072	0.213506179396837	0.284460559858775	0.188292756725516	0.266461246090153	0.267864112269066	0.211780412579304	0.29854249885723	0.283169536069189	0.188835605013993	0.202347841697317	0.223766128959195
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING	0.374515054456283	0.393146758340519	0.31202352985783	0.354666723209736	0.420976504927082	0.367542415844491	0.387787144121799	0.336530733008531	0.349635452736224	0.389349783493413	0.352008411687673	0.368466197797974	0.350956004397723	0.345206649452943	0.345897819752946	0.322850117512104	0.389661257073546	0.440904676957442	0.345158991001379	0.343575244012649	0.430690318028465	0.414351133038798	0.360081991673651	0.367312046820747	0.408433418805563	0.365091885012373	0.365910035995496	0.389780484980143	0.376945059814299	0.40197718296128	0.316052125088015	0.356240114740403	0.403476323486486	0.345402322807244	0.347549691880155
REACTOME_FLT3_SIGNALING	0.136990418979336	0.134820874793273	0.147735774248268	0.122821914981264	0.123655838704779	0.128785100840248	0.154939801250076	0.150438934558017	0.131716932714924	0.166040603931187	0.129811782479258	0.14973415073012	0.13750919580196	0.139711394799142	0.143129920977571	0.125365618888341	0.0926410065149804	0.149445901544889	0.141018827621403	0.142359762883368	0.128344045325763	0.144856418743429	0.134362563650973	0.125035745793498	0.12225281986248	0.161055701846699	0.157744809419147	0.149878796709473	0.134976495698161	0.140220328949601	0.119868308362967	0.139528809294033	0.141571056537012	0.139066209099803	0.102126317575296
REACTOME_PROTEIN_LOCALIZATION	0.476976512243568	0.494216391482317	0.48973169967451	0.475089835485508	0.485907704327118	0.491660325248892	0.489091881073222	0.486514718044403	0.491011977716369	0.47507082338889	0.480779608438649	0.491004499230187	0.485896009224689	0.486546022615392	0.49036383288839	0.477595755776626	0.474455488748871	0.4942226033136	0.476359201908255	0.484619171676524	0.463706390776512	0.491652436315434	0.486546022615392	0.492300576236653	0.482719374863407	0.492941039854776	0.492933990576907	0.488462274478436	0.478264927057502	0.475705829751188	0.493581715685776	0.495505012302621	0.487173712027552	0.483356604372577	0.492933990576907
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE	0.449806903686677	0.484555934872772	0.475546926787488	0.444658899066515	0.466537918702204	0.478120929097569	0.474259925632448	0.471685923322366	0.478120929097569	0.445945900221555	0.458815911771961	0.47940793025261	0.467824919857245	0.467824919857245	0.478120929097569	0.452380905996758	0.443371897911474	0.483268933717731	0.447232901376596	0.465250917547164	0.421492878275784	0.47940793025261	0.467824919857245	0.47940793025261	0.460102912927001	0.48069493140765	0.481981932562691	0.471685923322366	0.451093904841717	0.447232901376596	0.481981932562691	0.485842936027813	0.470398922167326	0.461389914082042	0.481981932562691
REACTOME_HCMV_INFECTION	0.177851328156159	0.187561613191319	0.189624134002646	0.127041195600114	0.207981549710948	0.112736810469378	0.181366771120721	0.21312526892568	0.182595806360862	0.182608220047336	0.187479970477162	0.169220759526596	0.249619809892085	0.210379311607712	0.196470951501147	0.177491346946418	0.194371556616656	0.220822966858206	0.107346233932364	0.159570499416967	0.205961676480113	0.20972478291117	0.240956124185533	0.272565987073453	0.178590675363678	0.174132155393222	0.201769197888927	0.319876382852323	0.232947481189703	0.153420958966832	0.254530322138422	0.255620228178224	0.259019405101956	0.177460650932917	0.222942851796097
REACTOME_HCMV_EARLY_EVENTS	0.177851328156159	0.187561613191319	0.189624134002646	0.127041195600114	0.207981549710948	0.112736810469378	0.181366771120721	0.21312526892568	0.182595806360862	0.182608220047336	0.187479970477162	0.169220759526596	0.249619809892085	0.210379311607712	0.196470951501147	0.177491346946418	0.194371556616656	0.220822966858206	0.107346233932364	0.159570499416967	0.205961676480113	0.20972478291117	0.240956124185533	0.272565987073453	0.178590675363678	0.174132155393222	0.201769197888927	0.319876382852323	0.232947481189703	0.153420958966832	0.254530322138422	0.255620228178224	0.259019405101956	0.177460650932917	0.222942851796097
REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS	-0.381595842469527	-0.359716822833837	-0.363577826298959	-0.41119686903546	-0.349420813593513	-0.418918875965703	-0.394465854019933	-0.348133812438472	-0.36615182860904	-0.359716822833837	-0.399613858640095	-0.337837803198148	-0.43436288982619	-0.421492878275784	-0.390604850554811	-0.424066880585866	-0.435649890981231	-0.45752891061692	-0.313384781252377	-0.367438829764081	-0.326254792802783	-0.276061747756201	0.0855855768101975	-0.469111921012285	-0.247747722345308	-0.373873835539284	-0.149935634562226	-0.34169880666327	-0.0186615167480882	-0.417631874810663	-0.315958783562458	0.16023164380255	-0.135778621856779	0.303088772012053	-0.214285692314254
REACTOME_HCMV_LATE_EVENTS	0.242599717725146	0.268339740825957	0.306949775477174	0.126769613771496	0.337837803198148	0.0804375721900352	0.202702681918889	0.290218760461647	0.220720698089457	0.327541793957823	0.212998691159213	0.184684665748321	0.355855819368716	0.474259925632448	0.227155703864659	0.151222635717266	0.371299833229203	0.380308841314486	0.171814654197915	0.184684665748321	0.344272808973351	0.34169880666327	0.391891851709852	0.367438829764081	0.303088772012053	0.246460721190268	0.256756730430592	0.427927884050987	0.304375773167093	0.110038598755968	0.286357756996525	0.399613858640095	0.345559810128391	0.270913743136039	0.400900859795135
REACTOME_AUTOPHAGY	0.147541248052226	0.149553876933458	0.171070917028354	0.104997413609339	0.150901568698066	0.126469070608863	0.147935353428571	0.176053629277945	0.162887599261583	0.156471188873333	0.108987492809018	0.102103421628843	0.155881857675887	0.178343883221619	0.135581428509608	0.189318788587548	0.160438356050711	0.158949084331475	0.132584934700261	0.121000810972703	0.120841999453495	0.151539911161599	0.190485600152333	0.19830374985833	0.105873243424462	0.12985574645219	0.12895852820294	0.206783221511157	0.186185077473148	0.109188723839163	0.197558556974074	0.20933892118448	0.162369546110995	0.154324584541916	0.149975915843649
REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY	0.450484875051094	0.452363362673849	0.43244111668725	0.451146810757993	0.458042805613235	0.478900613760357	0.424422480354606	0.457952405360803	0.437397523053582	0.463048767527875	0.439838330053126	0.44295176881029	0.42503771300626	0.471287138283095	0.459240406540966	0.44295176881029	0.423250268485998	0.449271162881321	0.381584477418204	0.43244111668725	0.425708695506395	0.403667723984	0.470021385628543	0.45553181011176	0.460557601272502	0.426939511595246	0.448608574810134	0.453024647471779	0.484631718840492	0.47507082338889	0.459928547863143	0.456159200942191	0.47507082338889	0.467492622525101	0.4586406049847
REACTOME_FOXO_MEDIATED_TRANSCRIPTION	0.215012574845687	0.253155091417868	0.251299656866918	0.206674255406589	0.235609453854795	0.228933281633292	0.289861662673882	0.290300465036905	0.236360394167453	0.228539977085808	0.24036482696306	0.286176041473839	0.264673825951244	0.295003667082738	0.273935448126519	0.229183749334268	0.211171958691195	0.275415567091805	0.26326994074568	0.280451558782841	0.201484892533748	0.211704179982859	0.322551723073924	0.263052603520804	0.271248524806959	0.269928694103329	0.263556468966975	0.274719392192139	0.30767854382211	0.187772977690965	0.298182275895613	0.349638864916604	0.311479877868698	0.311892302374763	0.248186174335431
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS	0.305662774322134	0.189832670368483	0.247747722345308	0.219433696934416	0.290218760461647	0.210424688849132	0.294079763926769	0.367438829764081	0.147361632252145	0.184684665748321	0.324967791647742	0.362290825143919	0.249034723500349	0.283783754686444	0.191119671523524	0.211711690004173	0.151222635717266	0.439510894446352	0.200128679608808	0.314671782407418	0.112612601066049	0.322393789337661	0.415057872500582	0.103603592980765	0.324967791647742	0.277348748911241	0.340411805508229	0.27348774544612	0.336550802043107	0.193693673833605	0.121621609151333	0.358429821678797	0.330115796267904	0.327541793957823	0.16023164380255
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_DEATH_GENES	0.0682944802254742	0.0976544455761804	0.18181884611359	0.0489242224726764	0.128175317793635	0.0898740103971166	0.224229575087629	0.220154837113997	0.131764509637776	0.192648425855901	0.126157670623732	0.180034464397989	0.160875915934439	0.199946161509743	0.207981328681561	0.136233057880753	0.116316750292556	0.108320512740946	0.145767164151035	0.169305494305543	0.106600022299474	0.0826620326394828	0.201371168724739	0.190438649193875	0.163751832414337	0.176480628398253	0.130330812779249	0.235252910744637	0.196881742723265	0.0864543883107477	0.250858452580564	0.263778667232664	0.214984356467352	0.191799165641738	0.132851050570934
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.259626262391957	0.327451670071703	0.278718806221151	0.238291038574536	0.278060898441178	0.208857832241198	0.367896840423041	0.303091382651382	0.341696889349697	0.217343729485287	0.279436131720392	0.294688167600688	0.312515100320943	0.294530347301104	0.359559414250814	0.220268650884823	0.2693497818226	0.341861242412047	0.309152011024941	0.273945404096908	0.270779236430084	0.226832050828551	0.381481617626638	0.353428004087988	0.317675487837059	0.337920331300888	0.29577753756375	0.314963540210176	0.359538357472612	0.170489914637647	0.346774390944548	0.392400368786626	0.399541049639196	0.35953548619327	0.305430891977689
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY	0.50257395104334	0.50257395104334	0.50257395104334	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.499999948733259	0.50257395104334	0.50257395104334	0.501286949888299	0.501286949888299	0.50257395104334	0.503860952198381	0.501286949888299	0.501286949888299	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.50257395104334
REACTOME_POSTMITOTIC_NUCLEAR_PORE_COMPLEX_NPC_REFORMATION	0.242599717725146	0.268339740825957	0.306949775477174	0.126769613771496	0.337837803198148	0.0804375721900352	0.202702681918889	0.290218760461647	0.220720698089457	0.327541793957823	0.212998691159213	0.184684665748321	0.355855819368716	0.474259925632448	0.227155703864659	0.151222635717266	0.371299833229203	0.380308841314486	0.171814654197915	0.184684665748321	0.344272808973351	0.34169880666327	0.391891851709852	0.367438829764081	0.303088772012053	0.246460721190268	0.256756730430592	0.427927884050987	0.304375773167093	0.110038598755968	0.286357756996525	0.399613858640095	0.345559810128391	0.270913743136039	0.400900859795135
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.213941880219053	0.244080952092745	0.296095980723264	0.213079273965789	0.228842983269251	0.268223814700079	0.253842594452682	0.245392471725407	0.250088062406346	0.23449596147612	0.233557740222025	0.286432775883382	0.26455140197655	0.28177701064719	0.255288285633803	0.275909023100126	0.208201715470978	0.216789074947874	0.242820471128457	0.254968096216895	0.176385003729719	0.222924414453607	0.228822840694281	0.256030011860483	0.209377757847772	0.255171209040816	0.239794081085902	0.210652458176399	0.250050049027202	0.24009345727187	0.270059233904125	0.237343370829373	0.253042937891834	0.217289140217902	0.258930583256522
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION	-0.381595842469527	-0.359716822833837	-0.363577826298959	-0.41119686903546	-0.349420813593513	-0.418918875965703	-0.394465854019933	-0.348133812438472	-0.36615182860904	-0.359716822833837	-0.399613858640095	-0.337837803198148	-0.43436288982619	-0.421492878275784	-0.390604850554811	-0.424066880585866	-0.435649890981231	-0.45752891061692	-0.313384781252377	-0.367438829764081	-0.326254792802783	-0.276061747756201	0.0855855768101975	-0.469111921012285	-0.247747722345308	-0.373873835539284	-0.149935634562226	-0.34169880666327	-0.0186615167480882	-0.417631874810663	-0.315958783562458	0.16023164380255	-0.135778621856779	0.303088772012053	-0.214285692314254
REACTOME_REGULATION_OF_FOXO_TRANSCRIPTIONAL_ACTIVITY_BY_ACETYLATION	0.233683484825164	0.236308744614296	0.252293653562901	0.2229190838399	0.206080953908275	0.195253149873528	0.262405198042909	0.256389810462062	0.219839269810045	0.272080672456619	0.232830992766356	0.26227025108011	0.246617090658409	0.265627499899782	0.272578794371283	0.251461301779504	0.213782389346969	0.220611773392108	0.238589081450034	0.229120762742417	0.229579207116578	0.235716180102077	0.235882672911592	0.212991954399005	0.237059215050942	0.239105468597348	0.22344415765218	0.282760278108103	0.257770707982047	0.229545043301119	0.270437671378278	0.288660373144069	0.276091698991595	0.233547349737773	0.216228297337871
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.215839662025174	0.333219070143005	0.238640159530092	0.235841403305559	0.238580951969862	0.266351814489199	0.273915291295054	0.252620977613632	0.285206862494468	0.179943997901984	0.227139322318673	0.279639729394389	0.299263861361842	0.314022741295139	0.282171765316733	0.222087872123935	0.227361070753447	0.313662354837992	0.308513949085038	0.299590180599501	0.210188366958233	0.200270789585793	0.363028228978176	0.330239295738979	0.283581754681141	0.272020447307917	0.298729226958709	0.250603780648856	0.340234710620096	0.168215131850138	0.358213464535666	0.380939394060133	0.347402989172351	0.367553757057984	0.30904684750222
REACTOME_EGR2_AND_SOX10_MEDIATED_INITIATION_OF_SCHWANN_CELL_MYELINATION	0.149935634562226	-0.103603592980765	-0.142213627631982	-0.0675675606396296	-0.167953650732794	-0.151222635717266	-0.171814654197915	-0.294079763926769	-0.0971685872055625	-0.0907335814303597	-0.0688545617946701	-0.117760605686212	-0.0817245733450757	-0.166666649577753	-0.0945945848954814	-0.162805646112631	-0.176962658818077	0.0006435005775202	-0.0109395098178448	0.215572693469294	-0.175675657663037	-0.156370640337428	0.066280559484589	-0.0341055306085749	0.025096522523291	-0.283783754686444	0.0598455537093862	-0.0431145386938589	-0.121621609151333	-0.148648633407185	0.120334607996293	-0.0263835236783316	0.121621609151333	0.016087514438007	-0.0482625433140211
REACTOME_LONG_TERM_POTENTIATION	-0.381595842469527	-0.359716822833837	-0.363577826298959	-0.41119686903546	-0.349420813593513	-0.418918875965703	-0.394465854019933	-0.348133812438472	-0.36615182860904	-0.359716822833837	-0.399613858640095	-0.337837803198148	-0.43436288982619	-0.421492878275784	-0.390604850554811	-0.424066880585866	-0.435649890981231	-0.45752891061692	-0.313384781252377	-0.367438829764081	-0.326254792802783	-0.276061747756201	0.0855855768101975	-0.469111921012285	-0.247747722345308	-0.373873835539284	-0.149935634562226	-0.34169880666327	-0.0186615167480882	-0.417631874810663	-0.315958783562458	0.16023164380255	-0.135778621856779	0.303088772012053	-0.214285692314254
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.405875479071963	0.389518262338538	0.404034328761405	0.381885728048385	0.421523685029591	0.363738302044924	0.404637923656353	0.406011360922715	0.403116453220003	0.410491405742204	0.40052351755384	0.380952844233904	0.407025174070121	0.41275893771052	0.391152778311918	0.395044955181567	0.378969464756897	0.409236719130126	0.373786740968183	0.394194440556515	0.385331905245022	0.415945362858974	0.398099674292212	0.434958936577658	0.361551455205423	0.393326551379991	0.403324907187927	0.423220241141493	0.406922790694152	0.332005660115511	0.40770195100417	0.408040014991671	0.398569921678043	0.41318982091183	0.399273986141049
REACTOME_CONSTITUTIVE_SIGNALING_BY_OVEREXPRESSED_ERBB2	-0.0842985756551569	-0.116473604531171	0.0148005132829665	-0.223294700399538	-0.151222635717266	-0.247747722345308	-0.0688545617946701	-0.0225225202132098	0.007078506352723	-0.0469755421589806	-0.131917618391658	-0.135778621856779	0.04568854100394	-0.0984555883606031	-0.0842985756551569	-0.0688545617946701	-0.124195611461414	-0.0765765687249135	-0.0817245733450757	-0.101029590670684	-0.170527653042875	-0.153796638027347	0.156370640337428	0.0830115745001163	-0.0199485179031288	-0.0508365456241023	0.0559845502442645	0.167953650732794	-0.0637065571745079	-0.236164711949943	0.171814654197915	0.191119671523524	0.106177595290846	0.0714285641047513	-0.121621609151333
REACTOME_ESTROGEN_STIMULATED_SIGNALING_THROUGH_PRKCZ	0.103321910066474	0.0844009108129713	0.204181149889062	0.0558339680824298	0.0858023844393411	0.0089851535491005	0.143265419196004	0.161202992977396	0.171494995100655	0.0925324288582922	0.0954843546244809	0.118678582070691	0.222461266054091	0.0553747971647532	0.0989520832633971	0.105324520120275	0.0709968698814576	0.118233063466047	0.130800941949429	0.0920952933266383	0.0651400462299422	0.115087509768865	0.265886651222026	0.212964644010262	0.0862690453674826	0.138328803135389	0.172882667833338	0.296728751059949	0.157167141097204	-0.0210431675637707	0.283334082173943	0.266584737683945	0.260432678140328	0.211206642203141	0.130009370566037
REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	0.224821791866701	0.231943862124365	0.245278064340352	0.20215948051862	0.169727015860336	0.168976849221015	0.268705098511548	0.282776956407067	0.161333179863083	0.264521485193839	0.191671076011018	0.260892272854862	0.231368613031523	0.229162778991716	0.225769662673116	0.187624485370675	0.103642510329599	0.276190168169995	0.202895675424942	0.244892170644976	0.201517019058079	0.181089420947692	0.28089462978332	0.23861267529396	0.23002431583873	0.23006962140727	0.278672590843177	0.245174185198781	0.284044183858738	0.211037789315022	0.276289887558374	0.289524872321484	0.249237864728824	0.230316135140629	0.197942568159386
REACTOME_SUPPRESSION_OF_APOPTOSIS	0.0987039750085494	0.124297425149582	0.173192483819258	0.096826844270885	0.100354845802298	0.0406089661420997	0.155052710624464	0.261855971582283	0.104629701853328	0.124219733337042	0.11295953806911	0.141919027461048	0.204362055188906	0.124402938898307	0.117508304798353	0.108615994915544	0.100343435834462	0.173304313493424	0.131356864870639	0.156877401661429	0.129171928527707	0.141850172722445	0.191069842154082	0.160013099531286	0.0489208980803035	0.187454950496274	0.134041661183663	0.198712120757516	0.154084359983356	0.0787021209685262	0.19753841061176	0.168305472598858	0.193470272237405	0.16647033935513	0.126926498872325
REACTOME_INFECTION_WITH_MYCOBACTERIUM_TUBERCULOSIS	0.182547375764796	0.201251290125212	0.153948660830514	0.16864360036454	0.163716123185063	0.19315783032158	0.16546818731217	0.217761945883648	0.178499272302444	0.160096805187996	0.207910879098658	0.223748254463836	0.224595063709988	0.221972344056664	0.229884135045975	0.188024746534288	0.186296817233959	0.161322896192478	0.192337278278993	0.267822060688639	0.0982093245999986	0.164656724036949	0.244705077426514	0.21373619931823	0.184046527713162	0.228871739741749	0.166214315924109	0.173874832591085	0.246952998586969	0.162094353194142	0.205629520083668	0.175665240460093	0.160793295678642	0.244423689159693	0.264335260863423
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION	0.50257395104334	0.50257395104334	0.50257395104334	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.499999948733259	0.50257395104334	0.50257395104334	0.501286949888299	0.501286949888299	0.50257395104334	0.503860952198381	0.501286949888299	0.501286949888299	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.50257395104334
REACTOME_MODULATION_BY_MTB_OF_HOST_IMMUNE_SYSTEM	0.369670222597522	0.302416964886679	0.198834452127367	0.346058096546493	0.322751073164231	0.392620039386063	0.233554399220377	0.30016563978722	0.345248012941378	0.199915548123352	0.385228872849984	0.253596904883326	0.348591633706895	0.306261820310551	0.346983822448573	0.367795024854223	0.369163534072496	0.219964695371178	0.361894531013411	0.349734557193932	0.159307240260371	0.29743006130334	0.246632246168411	0.265907969057585	0.195895254964223	0.317072250829259	0.252114551917284	0.266780901441296	0.237817881000438	0.342203492775879	0.163416269033735	0.189411466364492	0.227789650417566	0.375326411447838	0.346613872677637
REACTOME_SUPPRESSION_OF_PHAGOSOMAL_MATURATION	0.50257395104334	0.50257395104334	0.50257395104334	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.499999948733259	0.50257395104334	0.50257395104334	0.501286949888299	0.501286949888299	0.50257395104334	0.503860952198381	0.501286949888299	0.501286949888299	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.503860952198381	0.50257395104334	0.503860952198381	0.50257395104334
REACTOME_RESPONSE_OF_MTB_TO_PHAGOCYTOSIS	0.215065507145567	0.231862229101442	0.267071924641399	0.211788500871604	0.215100964876241	0.17315319534038	0.25174174176046	0.325389978803643	0.218782547731605	0.231456665473339	0.223414848092535	0.243630072601037	0.286404597275465	0.231505389512183	0.225573233676886	0.219254209171422	0.218670549709729	0.264762002549415	0.237880359416699	0.251739533655017	0.234780969159942	0.252936410807103	0.276745065585035	0.256143003090983	0.178087833559468	0.273520009050472	0.238415978944122	0.285743132122212	0.253977812606598	0.199885749249452	0.284165813094749	0.265232279031438	0.279226658905604	0.259714568677305	0.233335679003807
REACTOME_STAT5_ACTIVATION	-0.0260912568037595	-0.0687177626416857	-0.0386570407986602	-0.0433901442288507	-0.0437569711646831	-0.0963144889611261	0.0208015717485946	0.0490643645494481	-0.0467655095102559	-0.0552662599702272	0.0054355820577651	-0.0329848045904283	-0.0036949155864517	-0.0192549467063652	-0.0545210282146838	-0.0426206836772393	-0.0902263916968532	-0.0415256262718276	-0.0339601296574833	-0.019766633564142	0.0039236378624087	0.0221136850861526	-0.0422661959975268	-0.0318785013479354	-0.0315992794845213	0.014899352224756	-0.0369027641259678	0.0342398433900369	0.0049732859578318	0.0480095477762038	0.0188770741751737	0.0151306491731913	-0.0203410372694478	-0.0586995194342799	-0.0769706994741004
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY	0.22089191531604	0.261352041860915	0.329534122199579	0.192469203063688	0.247081883331439	0.176704662560134	0.27464155999729	0.272700315425766	0.230655199074544	0.279264937822337	0.246964914950179	0.267179349421198	0.258922531925148	0.299890653821803	0.269980833235097	0.23937474464045	0.221085391471444	0.257684109440558	0.245851885691737	0.222330265865217	0.215236086016083	0.236814654197196	0.306673697679867	0.248036506628713	0.256385997150623	0.249561598467674	0.264032142068422	0.339971704001767	0.328854949439611	0.174180902910022	0.312333637725576	0.34769882252929	0.294801847813316	0.279439758275836	0.236513241119715
