gene_id	string_protein_id	propagate_score
FAT2	9606.ENSP00000261800	1.2250147187830408e-06
FJX1	9606.ENSP00000400223	1.0096816379114166e-05
ACTBL2	9606.ENSP00000416706	1.0032813357565078e-05
FAM89B	9606.ENSP00000431459	3.7167378132887465e-06
FAM89A	9606.ENSP00000355614	3.7167378132887465e-06
GPR158	9606.ENSP00000365529	1.0121585471334149e-05
RGS20	9606.ENSP00000297313	1.8561798590692253e-05
RGS5	9606.ENSP00000433001	1.749083008303707e-05
RGS12	9606.ENSP00000339381	2.11384640140395e-05
MYO5C	9606.ENSP00000261839	8.100369145616681e-06
RAP2B	9606.ENSP00000319096	1.832924491667293e-05
SEPTIN7	9606.ENSP00000413507	2.851594395329715e-05
CDC14B	9606.ENSP00000364389	5.013764822032379e-06
MAPK4	9606.ENSP00000383234	4.656733283466579e-06
SPPL2A	9606.ENSP00000261854	4.919987637370946e-06
CORO2B	9606.ENSP00000261861	7.660250842594769e-06
SLC12A6	9606.ENSP00000346112	5.13327857977124e-06
SLC39A8	9606.ENSP00000378310	1.1348341346174801e-05
SLC39A9	9606.ENSP00000336887	1.6653311068027153e-05
SLC39A11	9606.ENSP00000445829	1.667607714719657e-05
SLC39A6	9606.ENSP00000269187	9.620323988163391e-06
SLC28A2	9606.ENSP00000315006	8.389775625909728e-06
SLC39A10	9606.ENSP00000386766	9.620323988163391e-06
SLC39A4	9606.ENSP00000301305	6.601792376630692e-06
SLC30A6	9606.ENSP00000368648	1.784183248909974e-05
SLC39A5	9606.ENSP00000266980	9.223351971584836e-06
PAIP2	9606.ENSP00000378275	5.519733704505108e-06
TECRL	9606.ENSP00000370607	5.549298525141689e-06
CCDC32	9606.ENSP00000452773	2.2524588871613963e-06
ITFG1	9606.ENSP00000319918	5.556708808823868e-07
PIEZO2	9606.ENSP00000421377	5.841201335370706e-06
PIEZO1	9606.ENSP00000301015	8.954267352362448e-06
CILP	9606.ENSP00000261883	6.582125079753804e-05
ASCC2	9606.ENSP00000380877	2.4666828143380235e-06
ASCC1	9606.ENSP00000339404	5.879642901834335e-06
TIPARP	9606.ENSP00000420612	2.2141130940530293e-06
PARP14	9606.ENSP00000418194	3.801257557155448e-05
PARP15	9606.ENSP00000417214	9.30124188967085e-06
DENND5A	9606.ENSP00000328524	2.505313359633629e-06
CEP83	9606.ENSP00000380911	1.0907888028401918e-05
VIPAS39	9606.ENSP00000452181	6.806128524240656e-06
SH3BP5	9606.ENSP00000373301	6.238420730434161e-06
ZFYVE27	9606.ENSP00000409594	1.321791059548904e-05
RASSF9	9606.ENSP00000354884	2.904333624583553e-06
HOOK1	9606.ENSP00000360252	1.0598458197029984e-05
TBC1D14	9606.ENSP00000386921	1.0354653880252103e-05
SH3BP5L	9606.ENSP00000355428	1.6533025144436455e-06
SLC24A1	9606.ENSP00000261892	1.6316361643094106e-06
CABP4	9606.ENSP00000324960	1.0547221731612105e-05
LACTB	9606.ENSP00000261893	2.542320178493056e-06
MEPCE	9606.ENSP00000308546	1.4958750151513293e-05
HEXIM2	9606.ENSP00000302276	5.255878331029052e-06
HEXIM1	9606.ENSP00000328773	1.310182941205805e-05
GJC1	9606.ENSP00000467201	1.5797329169788023e-05
LOXL1	9606.ENSP00000261921	0.00033810653232454145
PTPN14	9606.ENSP00000355923	2.193392124573889e-05
VCPIP1	9606.ENSP00000309031	9.644869336052798e-06
PLAA	9606.ENSP00000380460	2.2213944861859356e-05
UBXN4	9606.ENSP00000272638	9.611875172039434e-06
UBXN6	9606.ENSP00000301281	1.3790005677352623e-05
TRIM56	9606.ENSP00000305161	4.901284305736344e-06
WAC	9606.ENSP00000346986	2.8417540143358197e-06
BLACAT1	9606.ENSP00000499205	3.3413709540872344e-06
PRRC2C	9606.ENSP00000343629	4.177707356146368e-06
RSRC2	9606.ENSP00000330188	1.254032734204678e-06
RBM23	9606.ENSP00000352956	2.1861688867850046e-06
ADAMTS10	9606.ENSP00000471851	0.0002449410511496763
MFRP	9606.ENSP00000481824	5.6492968348283605e-06
NXNL1	9606.ENSP00000305631	9.306332446432591e-06
SERPINA10	9606.ENSP00000261994	1.5471446581350944e-05
ATPAF2	9606.ENSP00000417190	3.487199649147157e-06
ATPAF1	9606.ENSP00000460964	2.2094997494466197e-06
RBMS2	9606.ENSP00000262031	4.003564543321796e-06
WDR81	9606.ENSP00000386609	2.572297162349849e-06
STK35	9606.ENSP00000370891	5.971391700686869e-06
MEOX1	9606.ENSP00000321684	1.9981381765363938e-05
PTP4A1	9606.ENSP00000497588	1.4428363788509868e-05
MMD	9606.ENSP00000262065	9.348759877698913e-07
TSPAN13	9606.ENSP00000262067	2.6768898500936733e-06
MREG	9606.ENSP00000263268	3.377819327447816e-06
SYTL1	9606.ENSP00000440704	6.398253650648606e-06
SYTL3	9606.ENSP00000483936	1.744372044229618e-06
SYTL2	9606.ENSP00000318803	3.377819327447816e-06
EXPH5	9606.ENSP00000265843	2.4771512491997688e-06
ZDHHC2	9606.ENSP00000262096	2.7351994922581777e-06
CKAP4	9606.ENSP00000367265	3.989405578962652e-06
AGTR2	9606.ENSP00000360973	8.013023096908839e-05
EFCAB1	9606.ENSP00000262103	3.911420559558203e-06
ARMC3	9606.ENSP00000298032	2.9784057396431313e-06
TTC25	9606.ENSP00000478589	7.117622724590635e-06
MYOM2	9606.ENSP00000262113	4.851601103619628e-05
CHRDL2	9606.ENSP00000263671	3.794227882968876e-05
VWCE	9606.ENSP00000334186	9.031344683352e-06
CEP76	9606.ENSP00000262127	2.589206743835554e-06
UBR4	9606.ENSP00000364403	1.5424804684971525e-05
RHAG	9606.ENSP00000360217	2.590680671373105e-05
TECPR1	9606.ENSP00000404923	4.870047784355913e-06
OTUD7B	9606.ENSP00000462729	1.6069573084049957e-05
CDH4	9606.ENSP00000484928	4.521383002014407e-05
SKI	9606.ENSP00000367797	0.00017265078237666055
SKIL	9606.ENSP00000415243	0.00018176614976816833
ZFYVE16	9606.ENSP00000426848	9.387591871341734e-05
TGIF2	9606.ENSP00000362981	3.4540216603912586e-05
PMEPA1	9606.ENSP00000345826	2.3975384771716675e-05
PPM1A	9606.ENSP00000327255	3.300008316934752e-05
LDLRAD4	9606.ENSP00000352420	1.3269801087874485e-05
RANBP3	9606.ENSP00000341483	2.5439357027571012e-05
MLF1	9606.ENSP00000376568	4.821599029712565e-06
PPIP5K2	9606.ENSP00000486357	7.656572469935447e-06
KCNH6	9606.ENSP00000463533	5.52235719615414e-06
KCNC4	9606.ENSP00000358802	7.822919690643528e-06
RNF207	9606.ENSP00000367173	1.1970884064925755e-06
PAGR1	9606.ENSP00000326519	8.575537529779324e-06
ADNP2	9606.ENSP00000262198	1.514893657957309e-06
CRISPLD1	9606.ENSP00000262207	5.779506271463143e-07
TPRA1	9606.ENSP00000498161	1.4621342059225657e-06
MRGPRD	9606.ENSP00000310631	8.162520211464598e-06
CSPP1	9606.ENSP00000262210	7.069120555305929e-06
FAM110B	9606.ENSP00000355204	7.128724625320618e-07
FAM110C	9606.ENSP00000328347	7.128724625320618e-07
FAM110A	9606.ENSP00000354163	7.128724625320618e-07
TRAM1L1	9606.ENSP00000309402	4.205356509521911e-07
MYO9B	9606.ENSP00000471457	1.0157193019730449e-05
ARFGEF2	9606.ENSP00000360985	5.275374193651946e-06
ANXA13	9606.ENSP00000262219	1.0865256301208713e-05
TRPS1	9606.ENSP00000379065	1.6531679717170503e-05
CSMD3	9606.ENSP00000297405	1.6509422734377e-05
TMED5	9606.ENSP00000359305	2.854853181535755e-06
FOXK1	9606.ENSP00000328720	1.2537215777547504e-05
FOXK2	9606.ENSP00000335677	1.1861112661853625e-05
SFMBT1	9606.ENSP00000378235	6.7954511267221874e-06
YY1AP1	9606.ENSP00000357323	1.9376146126020125e-06
YY2	9606.ENSP00000389381	4.982241713146548e-06
ZNF516	9606.ENSP00000394757	1.0745050388068632e-05
CDYL	9606.ENSP00000380718	1.694860124816132e-05
RREB1	9606.ENSP00000369270	5.811545912139891e-06
ZNF217	9606.ENSP00000360526	2.0305397473375556e-05
COLEC10	9606.ENSP00000332723	2.6510241776440552e-05
ZNHIT3	9606.ENSP00000484687	2.966638922982392e-06
ZNHIT6	9606.ENSP00000359606	3.7890053435755293e-06
TMEM41B	9606.ENSP00000433126	1.0012017485951527e-06
STEAP3	9606.ENSP00000376822	1.1240038750873237e-05
MOS	9606.ENSP00000310722	7.568765449512385e-06
LMF1	9606.ENSP00000262301	8.621160234588267e-06
HOOK3	9606.ENSP00000305699	1.3814139551224843e-05
ASB1	9606.ENSP00000264607	6.1283532614696105e-06
NRBP1	9606.ENSP00000369192	9.744739518621652e-06
SOCS5	9606.ENSP00000305133	5.2877702036025107e-05
ASB8	9606.ENSP00000445622	2.4359861543500597e-06
SOCS4	9606.ENSP00000452522	6.519551478764761e-05
ASB3	9606.ENSP00000499751	3.2674662721641953e-06
SOCS7	9606.ENSP00000499750	4.056149385984369e-05
ASB6	9606.ENSP00000277458	5.5684554708889735e-06
SPSB3	9606.ENSP00000457206	4.455137539530912e-06
SPSB2	9606.ENSP00000428338	8.499805696179102e-06
EPOP	9606.ENSP00000484710	1.0524446121965082e-05
SPSB1	9606.ENSP00000330221	7.58508999208723e-06
SPSB4	9606.ENSP00000311609	6.336164505473831e-06
ASB2	9606.ENSP00000451575	8.517284422149037e-06
RHBDF1	9606.ENSP00000262316	9.939070293651096e-06
PRR5L	9606.ENSP00000368144	1.1071147909510379e-05
E4F1	9606.ENSP00000301727	1.3289343195103539e-05
SMG1	9606.ENSP00000402515	2.100855001581649e-05
PRR5	9606.ENSP00000384848	1.9707176666539755e-05
ANKRD6	9606.ENSP00000345767	1.8079959056689405e-05
DIXDC1	9606.ENSP00000394352	7.699303379792327e-06
IL17D	9606.ENSP00000302924	7.315660476573348e-05
SLC15A1	9606.ENSP00000365686	6.085916130023219e-06
GLIS2	9606.ENSP00000262366	6.152392526445195e-06
PTOV1	9606.ENSP00000375717	5.777713056496657e-06
CEBPD	9606.ENSP00000386165	8.057208871553644e-05
IRF5	9606.ENSP00000418037	5.5399666161953544e-05
EID3	9606.ENSP00000435619	9.551023363709903e-06
CITED1	9606.ENSP00000401764	2.111890590168912e-05
GREB1	9606.ENSP00000370896	1.1637537702847028e-05
CITED4	9606.ENSP00000361721	7.03174741168149e-06
ATRN	9606.ENSP00000262919	2.0849230419099663e-05
ANKRD46	9606.ENSP00000429015	3.6940771826825964e-05
GMDS	9606.ENSP00000370194	1.6680586703946913e-05
RFT1	9606.ENSP00000296292	2.1221037968649585e-06
ALG13	9606.ENSP00000378260	6.266920042621044e-06
FAM90A1	9606.ENSP00000445418	4.444988827829176e-06
N4BP1	9606.ENSP00000262384	8.458401004526508e-06
RNF181	9606.ENSP00000306906	1.4996080147513524e-05
DOCK9	9606.ENSP00000365643	3.933573566703045e-06
TRIM58	9606.ENSP00000355437	2.5197384411554638e-06
SPTA1	9606.ENSP00000495214	2.4319526286285784e-05
RHCG	9606.ENSP00000268122	4.781950265527149e-06
RHCE	9606.ENSP00000294413	1.8350434320780365e-05
CRISPLD2	9606.ENSP00000262424	5.779506271463143e-07
FOXF2	9606.ENSP00000496415	3.666297924149469e-06
COTL1	9606.ENSP00000262428	1.7929266373598875e-06
GLP2R	9606.ENSP00000262441	1.7611245387783357e-05
ZNF385A	9606.ENSP00000338927	4.684783488483286e-06
PRDX4	9606.ENSP00000368646	1.205110231947229e-05
WNK1	9606.ENSP00000341292	2.3785930623907695e-05
WNK3	9606.ENSP00000346667	1.2946244796064124e-05
SLC4A2	9606.ENSP00000419412	3.5384613201689966e-06
PSKH1	9606.ENSP00000291041	6.1156940175881385e-06
SLC27A6	9606.ENSP00000262462	1.0043180200185136e-06
RNF167	9606.ENSP00000262482	5.3662445938560215e-06
PITPNC1	9606.ENSP00000464006	3.904152043510651e-06
PITPNB	9606.ENSP00000487693	1.052874370653351e-06
ISM1	9606.ENSP00000262487	1.3381520328666075e-06
ADGRG3	9606.ENSP00000332900	3.696664771154839e-06
RIC8B	9606.ENSP00000376582	1.170002479756684e-05
PLEKHO1	9606.ENSP00000358120	2.3014014274677127e-05
FBRSL1	9606.ENSP00000396160	4.578445399161175e-06
NFATC2IP	9606.ENSP00000324792	4.586224400106669e-06
HNMT	9606.ENSP00000280097	1.140867581575112e-05
PCSK2	9606.ENSP00000262545	1.6560866930698982e-05
RIOX1	9606.ENSP00000477507	1.0648663018872388e-05
RIOX2	9606.ENSP00000328251	4.311028473261803e-06
DOK5	9606.ENSP00000262593	7.227575474808098e-06
NAT9	9606.ENSP00000462835	6.983432579679839e-06
CHST8	9606.ENSP00000262622	7.527568291034927e-06
LHB	9606.ENSP00000497294	5.197550594766946e-06
CHST9	9606.ENSP00000480991	4.091428055613299e-06
B4GALNT3	9606.ENSP00000266383	7.647646142922427e-06
B4GALNT4	9606.ENSP00000328277	8.44271003137365e-06
MST1	9606.ENSP00000414287	3.2801028918174014e-05
SIRPB1	9606.ENSP00000371018	1.5451029759960804e-05
SIRPG	9606.ENSP00000305529	1.3768693544515262e-05
CD300E	9606.ENSP00000376395	6.689297005881985e-06
CLEC6A	9606.ENSP00000371505	2.218268718391616e-05
SIGLEC14	9606.ENSP00000354090	6.231973192178952e-06
CD300A	9606.ENSP00000353259	1.1835790269293055e-05
LST1	9606.ENSP00000365261	1.603175609465064e-05
C1QC	9606.ENSP00000363770	3.663563668210249e-05
LILRA2	9606.ENSP00000375618	1.1105532024382297e-05
CD300LF	9606.ENSP00000462309	1.1694453005773483e-05
BPNT1	9606.ENSP00000446828	4.4226782410786785e-06
ARL8B	9606.ENSP00000479202	6.345223965733646e-06
LHX1	9606.ENSP00000477829	1.4891132224062808e-05
RAB2B	9606.ENSP00000380869	2.010345082850567e-06
FAM71F2	9606.ENSP00000493102	2.010345082850567e-06
ARSL	9606.ENSP00000500220	8.390330503240301e-06
TACR3	9606.ENSP00000303325	2.0024801683758495e-05
CBFA2T2	9606.ENSP00000262653	9.453727909690564e-06
PRDM6	9606.ENSP00000384725	3.963873841605317e-06
CCM2L	9606.ENSP00000262659	2.7139022636501196e-06
API5	9606.ENSP00000431391	1.459477728505344e-05
WTIP	9606.ENSP00000466953	8.588069400165671e-06
LATS1	9606.ENSP00000437550	7.727415227993141e-05
MVP	9606.ENSP00000378760	9.423433568537739e-06
WDR20	9606.ENSP00000395793	6.775850892394101e-06
C19orf71	9606.ENSP00000327950	3.4957791791016804e-06
QRICH2	9606.ENSP00000262765	3.224427026502433e-06
CFAP44	9606.ENSP00000377428	2.5861745610533875e-06
CFAP43	9606.ENSP00000349568	7.296386592096743e-06
CFAP69	9606.ENSP00000373948	3.3358977175968476e-06
LGALS7B	9606.ENSP00000313571	1.655910461878469e-05
LGALS7	9606.ENSP00000367891	1.8306328965727675e-05
DENND2D	9606.ENSP00000350266	5.50569938920079e-07
MAST3	9606.ENSP00000262811	1.5046441200534985e-06
MAGI3	9606.ENSP00000304604	1.9660384874774413e-05
ZNF592	9606.ENSP00000452877	7.319456767654764e-06
SESTD1	9606.ENSP00000415332	5.418197592546088e-06
CACNA1I	9606.ENSP00000385019	2.4598524308271824e-05
ORAI2	9606.ENSP00000348752	1.735666640818305e-05
ORAI3	9606.ENSP00000322249	1.3891019595331613e-05
STMN2	9606.ENSP00000429243	7.916246005555348e-06
NCS1	9606.ENSP00000361475	1.279105324339508e-05
MID2	9606.ENSP00000262843	1.1973360725394742e-05
MID1	9606.ENSP00000414521	1.0529173728189742e-05
PRKX	9606.ENSP00000262848	9.697718002720942e-06
PCDH11Y	9606.ENSP00000355419	8.517033253161255e-06
FNIP1	9606.ENSP00000421985	1.1949363438502082e-05
RNF152	9606.ENSP00000316628	1.5481105662767469e-06
AMY1C	9606.ENSP00000359096	4.47028676100705e-06
RALGAPA1	9606.ENSP00000490119	4.327678284750675e-06
CHFR	9606.ENSP00000392395	9.516796261014167e-06
GRIK4	9606.ENSP00000435648	1.3886331629687216e-05
HACE1	9606.ENSP00000262903	4.400857487736291e-06
KIAA1324	9606.ENSP00000358955	1.2423738688838802e-06
TFE3	9606.ENSP00000314129	2.7206267189334026e-05
GJB3	9606.ENSP00000362464	4.89842413694519e-06
CNPY4	9606.ENSP00000262932	8.626659135469157e-06
KSR2	9606.ENSP00000389715	1.2854700844682369e-05
PTAFR	9606.ENSP00000442658	3.9333467993263965e-05
PTGER1	9606.ENSP00000292513	1.8251023477429834e-05
DPP9	9606.ENSP00000262960	5.80895770647427e-06
DPP7	9606.ENSP00000360635	7.082172571280492e-06
ATOH1	9606.ENSP00000302216	2.3888185777239924e-05
ID3	9606.ENSP00000363689	9.678953437860485e-06
LMO1	9606.ENSP00000338207	2.091223228296667e-05
ASCL3	9606.ENSP00000435770	3.6792135318035653e-06
KPNA7	9606.ENSP00000330878	9.64180157359405e-06
ELOVL3	9606.ENSP00000359022	1.032669679794263e-05
TMEM26	9606.ENSP00000382237	1.2297502714067483e-05
PHYHIP	9606.ENSP00000320017	6.041997736705907e-07
MYCL	9606.ENSP00000380494	1.1758351573222735e-05
BHLHA9	9606.ENSP00000375248	6.832175869946774e-06
TRARG1	9606.ENSP00000329548	9.397652225017662e-06
ZNF444	9606.ENSP00000338860	1.4483485584904267e-05
SMG9	9606.ENSP00000270066	7.09240955738666e-06
TJAP1	9606.ENSP00000361522	6.904023287484627e-06
SMG8	9606.ENSP00000438748	6.731254476282524e-06
PNRC2	9606.ENSP00000497590	1.0468863999938938e-05
DGKK	9606.ENSP00000477515	5.413897879067846e-06
DGKH	9606.ENSP00000337572	1.7226481715442665e-05
MS4A4A	9606.ENSP00000338648	1.6858551201150526e-05
A1BG	9606.ENSP00000263100	2.4267054763715535e-05
CRISP3	9606.ENSP00000389026	4.987321373830857e-06
GAB3	9606.ENSP00000399588	3.435988108283791e-05
CCDC6	9606.ENSP00000263102	1.942020157210928e-05
CARD10	9606.ENSP00000384570	1.5345116129650983e-05
WDR37	9606.ENSP00000263150	3.787036607046797e-06
CAPZA3	9606.ENSP00000326238	4.63981676340274e-06
PLEKHO2	9606.ENSP00000326706	1.8803309908177675e-06
TMOD3	9606.ENSP00000308753	3.187461928510381e-05
MTPN	9606.ENSP00000376800	8.956759003273267e-06
CARMIL1	9606.ENSP00000331983	9.507275849942666e-06
KIFBP	9606.ENSP00000354848	2.5457200853393523e-06
CIB3	9606.ENSP00000269878	2.143787952037489e-06
TRIM55	9606.ENSP00000323913	3.916274884822033e-06
BBX	9606.ENSP00000319974	7.93078392507277e-07
TRIM67	9606.ENSP00000355613	1.6771906135989507e-06
TRIM7	9606.ENSP00000274773	4.7320347524260114e-06
TRIM49	9606.ENSP00000327604	2.22066109383319e-06
TRIM54	9606.ENSP00000296098	7.187101823288368e-06
TRIM6	9606.ENSP00000369440	2.07115359658446e-06
TRIM36	9606.ENSP00000282369	3.3849610659802855e-06
TRIM72	9606.ENSP00000312675	1.64571918349649e-05
TRIM39-RPP21	9606.ENSP00000485378	2.539879228029509e-06
TRIM74	9606.ENSP00000285805	7.93078392507277e-07
TRIM39	9606.ENSP00000365844	5.998915039145751e-06
TRIM11	9606.ENSP00000284551	5.981093446546225e-06
TRIM6-TRIM34	9606.ENSP00000346916	3.865965088206479e-06
TRIM73	9606.ENSP00000318615	7.93078392507277e-07
TRIM44	9606.ENSP00000299413	5.074885810166262e-06
CNTD1	9606.ENSP00000465204	3.3765641078743696e-06
TEX11	9606.ENSP00000379226	5.648385992367655e-06
RNF212	9606.ENSP00000389709	7.6228539022666106e-06
C1orf146	9606.ENSP00000359401	3.108607640119673e-06
MEIOB	9606.ENSP00000314484	7.041676813354935e-06
SHOC1	9606.ENSP00000363405	2.293242784618525e-06
DGCR6	9606.ENSP00000331681	5.053132157606584e-06
NA	9606.ENSP00000482514	3.928006029757873e-06
UBXN10	9606.ENSP00000364240	7.430890762191538e-06
SPRTN	9606.ENSP00000295050	1.7116595124694408e-05
ANKZF1	9606.ENSP00000321617	7.1960306211234654e-06
FRMPD2	9606.ENSP00000363317	7.960366538449955e-06
RNH1	9606.ENSP00000433999	1.5718809190476945e-05
CAMK2G	9606.ENSP00000319060	2.1986694687626108e-05
UBE2Q1	9606.ENSP00000292211	2.802090861318719e-06
COBL	9606.ENSP00000378912	1.1071023447053169e-05
COBLL1	9606.ENSP00000487041	5.127147946968108e-06
SP3	9606.ENSP00000310301	9.997811564356538e-06
MAGEA11	9606.ENSP00000347358	9.056097382272718e-06
RERE	9606.ENSP00000338629	1.1486573145671336e-05
KLF15	9606.ENSP00000296233	1.6032781686482505e-05
NUTM1	9606.ENSP00000444896	6.521370467004756e-06
NAP1L1	9606.ENSP00000477538	1.3575549450191953e-05
MRTFA	9606.ENSP00000498671	3.3912198142151236e-05
GPS2	9606.ENSP00000379841	1.966731022996871e-05
TMBIM6	9606.ENSP00000389277	1.2722834012990591e-05
KCNF1	9606.ENSP00000295082	4.652148831016645e-06
EBAG9	9606.ENSP00000337675	3.2256413529645945e-06
GRIK5	9606.ENSP00000301218	1.124003059988852e-05
FER1L5	9606.ENSP00000485238	9.197615117474563e-07
MYOF	9606.ENSP00000352208	4.121895067004128e-06
LY9	9606.ENSP00000263285	1.231892004234528e-05
SH2D1B	9606.ENSP00000356906	1.6941565924920285e-05
ZNF77	9606.ENSP00000319053	1.3170066313262033e-06
ZKSCAN1	9606.ENSP00000323148	8.840064612614192e-06
ZNF23	9606.ENSP00000377171	1.9734765704683556e-06
ZNF16	9606.ENSP00000276816	1.9734765704683556e-06
MLANA	9606.ENSP00000370886	2.0136402398460207e-05
TRPM1	9606.ENSP00000437849	9.92366837303104e-06
DCT	9606.ENSP00000392762	1.9390625372376953e-05
IL37	9606.ENSP00000263326	4.512825139694699e-05
CAPN2	9606.ENSP00000295006	3.8255498640658893e-05
TCF25	9606.ENSP00000263346	3.7450611993894928e-06
GPRASP2	9606.ENSP00000437872	1.6666633469843835e-06
BLOC1S4	9606.ENSP00000318128	9.018221118354213e-06
BLOC1S1	9606.ENSP00000447537	1.5857976562629256e-05
TXNDC5	9606.ENSP00000369081	8.046521260641578e-06
KCNK6	9606.ENSP00000263372	2.020675133743316e-06
KRT76	9606.ENSP00000330101	1.891475049514907e-05
KCNK13	9606.ENSP00000282146	6.072957698701118e-06
ASXL3	9606.ENSP00000269197	5.349225900910903e-06
ZNF532	9606.ENSP00000338217	3.959156068681464e-06
PWWP2B	9606.ENSP00000306324	8.654134606781786e-07
NA	9606.ENSP00000428055	8.32039393327955e-06
NA	9606.ENSP00000479119	3.752653436997201e-05
PTCRA	9606.ENSP00000477815	6.869905986745618e-06
HEYL	9606.ENSP00000361943	2.047690718814055e-05
COMMD9	9606.ENSP00000263401	1.2667796410681353e-05
NA	9606.ENSP00000493768	3.446967617819887e-06
COMMD7	9606.ENSP00000278980	1.0572518484876423e-05
PPP1R14A	9606.ENSP00000301242	1.7808053187883998e-05
MPRIP	9606.ENSP00000379156	8.229836300725967e-06
NA	9606.ENSP00000482396	2.7696365987714506e-06
USP19	9606.ENSP00000401197	1.613197715148488e-05
SLC10A3	9606.ENSP00000263512	3.0446937804301976e-06
ATP2B3	9606.ENSP00000263519	1.7136593337270504e-05
P3H2	9606.ENSP00000316881	1.4590203192985223e-05
DDX25	9606.ENSP00000263576	4.327006433563019e-06
HYLS1	9606.ENSP00000414884	2.18574673718489e-06
DMAC2	9606.ENSP00000403910	1.4698722590705076e-06
TMEM70	9606.ENSP00000312599	4.633561662015196e-06
DCPS	9606.ENSP00000263579	2.2890496540697256e-06
CASD1	9606.ENSP00000297273	1.389652212609282e-06
LCN9	9606.ENSP00000277526	1.4919330579343875e-05
PAEP	9606.ENSP00000417898	0.00011709647537579925
LMBR1L	9606.ENSP00000267102	3.5087366654368974e-06
BARHL1	9606.ENSP00000263610	2.5956702432664733e-06
LHX9	9606.ENSP00000356357	1.4799994738377068e-05
ARID3A	9606.ENSP00000263620	6.986427011149503e-06
ARID3B	9606.ENSP00000477878	4.030213782616604e-06
ARID3C	9606.ENSP00000368189	1.4491319552348488e-06
TANC1	9606.ENSP00000263635	5.468131525290737e-06
AGAP3	9606.ENSP00000380413	9.414610902140189e-07
DLGAP1	9606.ENSP00000316377	3.8749097402084165e-05
FKBP11	9606.ENSP00000449751	1.0616706272852032e-05
CNRIP1	9606.ENSP00000263655	1.0797877157083119e-06
ASTE1	9606.ENSP00000426421	4.310073446032978e-07
CNTN3	9606.ENSP00000263665	7.177386287548791e-06
PTPRG	9606.ENSP00000418112	1.4775532911394724e-05
PDZRN3	9606.ENSP00000263666	1.5559913139721604e-06
LVRN	9606.ENSP00000350541	7.783975689460975e-06
ARHGEF17	9606.ENSP00000263674	4.325977238167068e-06
NA	9606.ENSP00000480527	1.021604708852945e-06
PAXBP1	9606.ENSP00000328992	2.0270072732554616e-06
NOSIP	9606.ENSP00000343497	2.5282313543462715e-06
LIPT2	9606.ENSP00000309463	6.919197396936141e-06
CBR4	9606.ENSP00000303525	4.804475121133273e-06
TFCP2L1	9606.ENSP00000263707	2.9714328871163184e-06
TAAR1	9606.ENSP00000275216	3.2586240021610934e-06
CNTNAP1	9606.ENSP00000264638	2.8605531942459216e-05
TSC22D4	9606.ENSP00000300181	9.914461885227606e-06
SOX3	9606.ENSP00000359567	1.2219336809533249e-05
ESX1	9606.ENSP00000361669	1.354095638408459e-05
GASK1A	9606.ENSP00000407301	3.407702861891344e-06
TSPAN8	9606.ENSP00000377003	3.067574893460033e-05
MECOM	9606.ENSP00000264674	3.266000131812195e-05
PTPMT1	9606.ENSP00000325958	3.3701411273318408e-06
ACCS	9606.ENSP00000263776	4.307404271951511e-06
PPP6C	9606.ENSP00000392147	1.6268632753925794e-05
WDR76	9606.ENSP00000263795	8.30022296315903e-06
TIMD4	9606.ENSP00000274532	1.5995004061391396e-05
LTK	9606.ENSP00000263800	1.2357993328218835e-05
ALKAL2	9606.ENSP00000384604	1.608785689167837e-05
ALKAL1	9606.ENSP00000351345	3.399392417277726e-06
ZC2HC1A	9606.ENSP00000263849	6.286104929914633e-07
TMEM98	9606.ENSP00000463245	3.6254876135097746e-06
CAPG	9606.ENSP00000263867	3.482248230674584e-06
MAP4K3	9606.ENSP00000263881	9.226376120579671e-06
SH3GL1	9606.ENSP00000269886	3.1973765174845835e-05
GRB14	9606.ENSP00000263915	2.0262256385947835e-05
MAP4K4	9606.ENSP00000343658	6.0740082662437235e-06
MINK1	9606.ENSP00000347427	1.5390801583354926e-05
CHIC2	9606.ENSP00000263921	2.7976442517381064e-06
SHB	9606.ENSP00000366936	2.363432196920814e-05
TMEM204	9606.ENSP00000454945	1.3069056495696333e-05
SHTN1	9606.ENSP00000347532	5.437152482312063e-06
KCNV2	9606.ENSP00000371514	3.861280438335646e-06
MAGEB18	9606.ENSP00000314543	1.173620919639912e-06
IGSF5	9606.ENSP00000369962	1.2960084886717072e-05
KIF1C	9606.ENSP00000320821	8.450726626539075e-06
P3R3URF	9606.ENSP00000480059	8.664365693572899e-06
TMEM179B	9606.ENSP00000333697	3.469394322990999e-06
C11orf88	9606.ENSP00000333845	8.65085393389042e-06
TESC	9606.ENSP00000334785	1.295315306974512e-06
SLC9A4	9606.ENSP00000295269	1.295315306974512e-06
CHP1	9606.ENSP00000335632	1.0751885872306988e-05
SLC4A4	9606.ENSP00000393557	6.252770677628198e-06
NA	9606.ENSP00000450281	4.7675965614798636e-07
PTRH1	9606.ENSP00000418661	1.6670541599102844e-06
NUDT11	9606.ENSP00000365160	1.8769901016824682e-06
CMTM4	9606.ENSP00000333833	1.8471956941848092e-05
IGKV1-33	9606.ENSP00000479032	0.00014204361176435527
IGKV1D-33	9606.ENSP00000482678	0.00013676022154378759
ANKRD55	9606.ENSP00000342295	3.059038351096632e-06
IRF6	9606.ENSP00000355988	2.6248966677104964e-05
